Time (sec),AF Correction 1 (%),AF Correction 3 (%),AF Learning 1 (%),AF Learning 3 (%),AF Sens 1 Ratio (AFR),AVCS Exh Left (°),AVCS In Left (°),Accel Position (%),Baro Pressure (psi),Battery Volts (V),Boost (psi),CL Fuel Target (AFR),Calculated Load (g/rev),Comm Fuel Final (AFR),Coolant Temp (F),Dyn Adv Mult (DAM),Feedback Knock (°),Fine Knock Learn (°),Gear Position (gear),Ignition Timing (°),Inj Duty Cycle (%),Intake Temp (F),MAF Volts (V),Man Abs Press (psi),RPM (RPM),Req Torque (Nm),TD Boost Error (psi),TD Integral (%),TD Proportional (%),TGV Map Ratio (mult),Throttle Pos (%),Vehicle Speed (mph),Wastegate Duty (%),"AP Info:[AP3-SUB-004 v1.7.4.2-23702][2021 USDM WRX STI COBB Custom Features Gen3][Reflash: LucasW_21STI_STG1e_COBBSF_93oct.ptm - Realtime: LucasW_21STI_STG1e_COBBSF_93oct.ptm]"
141.678,11.72,-0.16,-8.59,0.00,14.70,25,13,9.4,14.21,14.16,-5.92,14.55,0.73,18.82,194,1.000,0.00,0.00,4,45.50,8.16,106,2.18,8.37,2731,62.32,6.30,0.00,8.94,0.000,15.7,45,0.00,0
141.764,10.94,-0.16,-8.59,0.00,14.47,25,13,9.4,14.21,13.84,-5.96,14.55,0.73,18.80,194,1.000,0.00,0.00,4,45.50,8.11,106,2.16,8.30,2715,62.30,6.40,0.00,8.94,0.000,15.3,45,0.00,0
141.839,10.94,-0.16,-8.59,0.00,14.36,25,13,9.4,14.21,13.92,-6.08,14.55,0.71,18.89,194,1.000,0.00,0.00,4,46.50,8.18,106,2.18,8.18,2738,62.27,6.51,0.00,8.94,0.000,15.7,45,0.00,0
141.939,10.16,-0.16,-8.59,0.00,14.24,25,12,9.8,14.21,13.92,-6.00,14.55,0.72,18.66,194,1.000,0.00,0.00,4,46.00,8.20,106,2.20,8.24,2745,65.89,6.44,0.00,8.94,0.000,16.1,46,0.00,0
142.030,9.38,-0.16,-8.59,0.00,14.36,25,12,9.4,14.21,13.92,-5.83,14.55,0.73,18.49,194,1.000,0.00,0.00,4,46.00,8.20,106,2.20,8.43,2746,62.20,6.24,0.00,8.94,0.000,16.1,46,0.00,0
142.121,10.16,-0.16,-8.59,0.00,14.59,25,12,9.4,14.21,14.16,-5.91,14.55,0.73,18.60,194,1.000,0.00,0.00,4,46.00,8.15,106,2.18,8.37,2730,62.18,6.32,0.00,8.94,0.000,15.7,46,0.00,0
142.209,10.16,-0.16,-8.59,0.00,14.59,25,12,9.8,14.21,14.00,-5.95,14.55,0.72,18.56,194,1.000,0.00,0.00,4,46.50,8.18,106,2.18,8.30,2738,65.81,6.37,0.00,8.94,0.000,15.7,46,0.00,0
142.292,9.38,-0.16,-8.59,0.00,14.47,25,12,9.0,14.21,13.84,-5.96,14.55,0.72,18.40,194,1.000,0.00,0.00,4,46.50,8.18,106,2.18,8.30,2738,58.47,6.39,0.00,8.94,0.000,15.7,46,0.00,0
142.368,9.38,-0.16,-8.59,0.00,14.36,25,12,9.0,14.21,14.08,-6.07,14.55,0.71,18.45,194,1.000,0.00,0.00,4,47.00,8.21,106,2.16,8.26,2748,54.81,6.43,0.00,8.94,0.000,14.9,46,0.00,0
142.464,9.38,-0.16,-8.59,0.00,14.36,25,12,8.2,14.21,13.84,-6.40,14.55,0.68,18.60,194,1.000,0.00,0.00,4,47.50,7.65,106,2.12,8.04,2758,43.84,6.65,0.00,8.94,0.000,14.5,46,0.00,0
142.538,7.81,-0.23,-8.59,0.00,14.24,25,12,3.1,14.21,13.92,-7.03,14.57,0.62,21.67,194,1.000,0.00,0.00,4,47.50,6.47,106,1.98,7.33,2758,23.50,7.35,0.00,8.94,0.000,11.8,46,0.00,0
142.643,6.25,-0.23,-8.59,0.00,13.90,23,10,0.0,14.21,14.16,-7.90,14.58,0.51,23.37,194,1.000,0.00,0.00,4,45.00,5.85,106,1.90,6.71,2744,22.12,8.08,0.00,0.00,0.000,11.4,46,0.00,0
142.725,6.25,-0.31,-8.59,0.00,14.24,4,3,0.0,14.21,14.00,-8.07,14.58,0.46,20.02,194,1.000,0.00,0.00,4,41.50,5.88,106,1.90,6.28,2758,21.06,8.39,0.00,0.00,0.000,11.4,46,0.00,0
142.808,0.00,-0.31,-8.59,0.00,14.13,0,2,0.0,14.21,14.08,-7.96,14.59,0.44,19.27,194,1.000,0.00,0.00,4,39.50,0.00,106,1.88,6.34,2745,20.00,8.33,0.00,0.00,0.000,11.0,46,0.00,0
142.893,0.00,-0.31,-8.59,0.00,14.24,0,3,0.0,14.21,14.08,-7.76,14.59,0.42,19.19,194,1.000,0.00,0.00,4,37.00,0.00,106,1.88,6.50,2747,18.81,8.19,0.00,0.00,0.000,11.0,46,0.00,0
142.968,0.00,-0.31,-8.59,0.00,15.50,0,3,0.0,14.21,14.08,-7.76,14.59,0.41,19.37,194,1.000,0.00,0.00,4,35.50,0.00,106,1.86,6.52,2739,17.74,8.18,0.00,0.00,0.000,11.0,46,0.00,0
143.058,0.00,-0.31,-8.59,0.00,17.57,0,3,0.0,14.21,14.16,-7.88,14.59,0.40,17.25,194,1.000,0.00,0.00,4,33.50,0.00,106,1.86,6.44,2742,16.56,8.29,0.00,0.00,0.000,10.6,46,0.00,0
143.148,0.00,-0.31,-8.59,0.00,18.60,0,3,0.0,14.21,14.16,-8.00,14.59,0.39,16.05,194,1.000,0.00,0.00,4,31.50,0.00,106,1.84,6.34,2741,15.27,8.35,0.00,0.00,0.000,10.6,46,0.00,0
143.246,0.00,-0.31,-8.59,0.00,19.29,0,3,0.0,14.21,14.16,-8.12,14.59,0.37,15.12,194,1.000,0.00,0.00,4,30.00,0.00,106,1.82,6.13,2718,14.07,8.55,0.00,0.00,0.000,10.2,46,0.00,0
143.323,0.00,-0.31,-8.59,0.00,20.44,0,3,0.0,14.21,14.08,-8.08,14.59,0.37,14.90,194,1.000,0.00,0.00,4,29.00,0.00,106,1.80,6.23,2680,12.95,8.45,0.00,0.00,0.000,10.2,46,0.00,0
143.406,0.00,-0.31,-8.59,0.00,20.44,0,3,0.0,14.21,14.24,-8.10,14.59,0.36,14.79,194,1.000,0.00,0.00,4,27.00,0.00,106,1.78,6.23,2733,11.82,8.53,0.00,0.00,0.000,9.8,46,0.00,0
143.482,0.00,-0.31,-8.59,0.00,20.44,0,3,1.6,14.21,13.92,-8.21,14.59,0.34,12.28,194,1.000,0.00,0.00,4,27.00,5.84,106,1.78,6.11,2736,10.75,8.58,0.00,0.00,0.000,9.8,45,0.00,0
143.561,0.00,-0.31,-8.59,0.00,20.44,9,3,2.4,14.21,14.16,-8.65,14.59,0.33,12.25,194,1.000,0.00,0.00,4,31.50,5.89,106,1.76,5.74,2760,9.68,8.94,0.00,8.94,0.000,9.8,45,0.00,0
143.653,0.00,-0.31,-7.03,0.00,20.44,21,4,2.4,14.21,13.84,-9.18,14.59,0.33,12.30,194,1.000,0.00,0.00,4,37.00,5.72,106,1.78,5.22,2682,8.52,9.46,0.00,8.94,0.000,9.8,45,0.00,0
143.738,0.00,-0.31,-7.03,0.00,18.15,25,6,2.4,14.21,13.92,-9.48,14.59,0.34,12.31,194,1.000,0.00,0.00,4,38.50,5.79,106,1.76,4.97,2713,7.28,9.70,0.00,8.94,0.000,9.4,45,0.00,0
143.830,0.00,-0.31,-7.03,0.00,16.08,24,8,2.4,14.21,13.84,-9.72,14.59,0.32,12.33,194,1.000,0.00,0.00,4,37.00,5.85,106,1.74,4.58,2743,6.20,10.10,0.00,8.94,0.000,9.0,45,0.00,0
143.916,0.00,-0.31,-7.03,0.00,14.59,22,10,2.7,14.21,14.16,-9.99,14.59,0.30,12.34,194,1.000,0.00,0.00,4,37.00,4.61,106,1.70,4.37,2699,5.33,10.31,0.00,8.94,0.000,8.6,45,0.00,0
144.004,-2.34,2.11,-7.03,0.00,13.90,21,11,4.3,14.21,14.00,-10.12,14.22,0.28,14.82,194,1.000,0.00,0.00,4,35.50,4.64,106,1.68,4.23,2720,8.40,10.46,0.00,8.94,0.000,9.0,45,0.00,0
144.092,-1.56,2.11,-7.03,0.00,13.90,20,12,4.3,14.21,13.92,-10.00,14.22,0.29,14.78,194,1.000,0.00,0.00,4,36.00,4.65,106,1.74,4.20,2724,9.02,10.45,0.00,8.94,0.000,9.8,45,0.00,0
144.175,0.78,2.19,-7.03,0.00,14.47,19,11,4.7,14.21,14.16,-9.83,14.22,0.31,14.74,194,1.000,0.00,0.00,4,37.00,5.23,106,1.76,4.35,2726,9.56,10.32,0.00,8.94,0.000,9.8,45,0.00,0
144.272,3.91,2.27,-7.03,0.00,15.16,21,12,4.7,14.21,13.92,-9.77,14.21,0.32,14.69,194,1.000,0.00,0.00,4,37.50,5.23,106,1.78,4.49,2726,9.54,10.19,0.00,8.94,0.000,9.8,45,0.00,0
144.361,7.03,2.27,-7.03,0.00,15.50,22,12,4.7,14.21,14.16,-9.75,14.21,0.33,14.66,194,1.000,0.00,0.00,4,38.00,5.19,106,1.78,4.52,2704,9.58,10.16,0.00,8.94,0.000,9.8,45,0.00,0
144.449,7.03,2.27,-7.03,0.00,15.04,21,12,5.1,14.21,13.84,-9.71,14.21,0.33,14.66,194,1.000,0.00,0.00,4,38.50,5.20,106,1.78,4.51,2706,10.09,10.16,0.00,8.94,0.000,9.8,45,0.00,0
144.534,5.47,2.27,-7.03,0.00,14.24,21,12,4.7,14.21,14.16,-9.72,14.21,0.33,14.64,194,1.000,0.00,0.00,4,38.50,5.20,106,1.78,4.54,2707,9.68,10.14,0.00,8.94,0.000,9.8,45,0.00,0
144.609,3.91,2.27,-7.03,0.00,13.78,21,13,4.7,14.21,14.16,-9.72,14.21,0.33,14.63,194,1.000,0.00,0.00,4,38.50,5.22,106,1.78,4.51,2720,9.91,10.17,0.00,8.94,0.000,9.8,45,0.00,0
144.689,1.56,2.27,-7.03,0.00,13.55,21,13,5.1,14.21,13.84,-9.76,14.21,0.33,14.62,194,1.000,0.00,0.00,4,38.00,5.23,106,1.76,4.52,2724,10.23,10.16,0.00,8.94,0.000,9.8,45,0.00,0
144.789,0.00,2.27,-7.03,0.00,13.55,22,13,5.1,14.21,14.08,-9.76,14.21,0.33,15.45,194,1.000,0.00,0.00,4,38.00,5.22,108,1.78,4.51,2720,10.14,10.17,0.00,8.94,0.000,9.8,45,0.00,0
144.880,0.00,2.27,-7.03,0.00,13.78,21,13,5.1,14.21,13.84,-9.75,14.21,0.33,15.72,194,1.000,0.00,0.00,4,38.50,5.22,108,1.78,4.54,2721,10.14,10.14,0.00,8.94,0.000,9.8,45,0.00,0
144.962,0.78,2.27,-7.03,0.00,14.13,21,13,5.1,14.21,13.76,-9.73,14.21,0.33,15.93,194,1.000,0.00,0.00,4,38.50,5.22,108,1.76,4.51,2718,10.27,10.17,0.00,8.94,0.000,9.8,45,0.00,0
145.052,2.34,2.27,-8.59,0.00,14.47,21,13,5.1,14.21,14.16,-9.75,14.21,0.33,16.09,194,1.000,0.00,0.00,4,38.50,4.65,108,1.78,4.54,2724,10.22,10.13,0.00,8.94,0.000,9.8,45,0.00,0
145.129,3.12,2.27,-7.03,0.00,14.70,21,13,5.1,14.21,14.08,-9.76,14.21,0.34,16.13,194,1.000,0.00,0.00,4,38.50,5.20,108,1.78,4.49,2707,10.22,10.20,0.00,8.94,0.000,9.8,45,0.00,0
145.234,4.69,2.27,-7.03,0.00,14.70,21,13,4.7,14.21,14.24,-9.76,14.21,0.33,16.13,194,1.000,0.00,0.00,4,38.50,5.22,108,1.76,4.49,2718,9.60,10.18,0.00,8.94,0.000,9.8,45,0.00,0
145.313,5.47,2.27,-7.03,0.00,14.70,21,13,4.7,14.21,14.08,-9.76,14.21,0.33,16.10,194,1.000,0.00,0.00,4,38.50,5.19,108,1.76,4.49,2702,10.02,10.19,0.00,8.94,0.000,9.8,45,0.00,0
145.402,5.47,2.27,-7.03,0.00,14.59,21,13,5.1,14.21,14.16,-9.78,14.21,0.33,16.10,194,1.000,0.00,0.00,4,38.50,5.19,108,1.76,4.51,2704,10.12,10.17,0.00,8.94,0.000,9.8,45,0.00,0
145.491,5.47,2.27,-7.03,0.00,14.47,21,13,5.1,14.21,14.16,-9.80,14.21,0.33,16.09,194,1.000,0.00,0.00,4,38.50,5.21,108,1.76,4.47,2711,10.62,10.21,0.00,8.94,0.000,9.8,45,0.00,0
145.568,6.25,2.27,-7.03,0.00,14.36,21,13,5.1,14.21,14.08,-9.78,14.21,0.33,16.01,194,1.000,0.00,0.00,4,38.50,5.20,108,1.78,4.49,2710,11.04,10.18,0.00,8.94,0.000,9.8,45,0.00,0
145.676,7.03,2.27,-8.59,0.00,14.36,21,13,5.1,14.21,14.16,-9.71,14.21,0.34,16.02,194,1.000,0.00,0.00,4,38.50,5.23,108,1.78,4.52,2724,10.67,10.14,0.00,8.94,0.000,9.8,45,0.00,0
145.749,7.03,2.27,-8.59,0.00,14.47,21,13,5.1,14.21,14.16,-9.71,14.21,0.34,16.05,194,1.000,0.00,0.00,4,39.00,5.20,108,1.78,4.58,2707,10.76,10.08,0.00,8.94,0.000,9.8,45,0.00,0
145.836,7.81,2.27,-8.59,0.00,14.47,21,13,5.1,14.21,13.92,-9.71,14.21,0.34,16.10,194,1.000,0.00,0.00,4,39.00,5.20,108,1.78,4.56,2708,10.97,10.12,0.00,8.94,0.000,9.8,45,0.00,0
145.909,7.81,2.27,-8.59,0.00,14.47,21,13,5.1,14.21,13.92,-9.70,14.21,0.34,16.09,194,1.000,0.00,0.00,4,38.50,5.24,108,1.78,4.56,2730,10.62,10.11,0.00,8.94,0.000,9.8,45,0.00,0
146.003,8.59,2.27,-8.59,0.00,14.36,21,13,5.1,14.21,13.92,-9.72,14.21,0.34,16.19,194,1.000,0.00,0.00,4,38.50,5.24,108,1.78,4.52,2727,10.75,10.16,0.00,8.94,0.000,9.8,45,0.00,0
146.085,8.59,2.27,-8.59,0.00,14.24,21,13,5.1,14.21,14.08,-9.72,14.21,0.34,16.13,194,1.000,0.00,0.00,4,39.00,5.20,108,1.78,4.54,2709,10.75,10.13,0.00,8.94,0.000,9.8,45,0.00,0
146.175,7.81,2.27,-8.59,0.00,14.13,21,13,5.1,14.21,13.92,-9.72,14.21,0.34,16.13,194,1.000,0.00,0.00,4,38.50,5.20,108,1.78,4.56,2710,11.07,10.12,0.00,8.94,0.000,9.8,45,0.00,0
146.268,7.81,2.27,-8.59,0.00,14.13,21,13,5.1,14.21,13.92,-9.72,14.21,0.34,16.10,194,1.000,0.00,0.00,4,39.00,5.24,108,1.78,4.54,2729,10.73,10.13,0.00,8.94,0.000,9.8,45,0.00,0
146.350,7.81,2.27,-8.59,0.00,14.13,21,13,5.1,14.21,14.16,-9.73,14.20,0.34,16.13,194,1.000,0.00,0.00,4,39.00,5.24,108,1.78,4.54,2728,10.74,10.13,0.00,8.94,0.000,9.8,45,0.00,0
146.444,7.81,2.27,-8.59,0.00,14.24,22,13,5.5,14.21,14.16,-9.71,14.21,0.34,16.04,194,1.000,0.00,0.00,4,38.50,5.24,108,1.78,4.56,2731,11.26,10.11,0.00,8.94,0.000,9.8,45,0.00,0
146.519,7.81,2.27,-7.03,0.00,14.13,22,13,5.5,14.21,14.00,-9.70,14.21,0.34,16.13,194,1.000,0.00,0.00,4,38.50,5.21,108,1.78,4.52,2712,11.27,10.15,0.00,8.94,0.000,9.8,45,0.00,0
146.614,7.03,2.27,-7.03,0.00,14.13,22,13,5.5,14.21,14.16,-9.67,14.21,0.34,16.06,194,1.000,0.00,0.00,4,38.50,5.21,108,1.78,4.54,2712,11.27,10.13,0.00,8.94,0.000,9.8,45,0.00,0
146.689,7.03,2.27,-8.59,0.00,14.13,22,13,5.5,14.21,14.16,-9.71,14.21,0.34,16.15,194,1.000,0.00,0.00,4,38.50,5.24,108,1.78,4.56,2732,11.15,10.12,0.00,8.94,0.000,9.8,45,0.00,0
146.769,7.03,2.27,-8.59,0.00,14.24,22,13,5.5,14.21,13.92,-9.72,14.21,0.34,16.06,194,1.000,0.00,0.00,4,38.50,5.24,108,1.78,4.56,2732,11.14,10.11,0.00,8.94,0.000,9.8,45,0.00,0
146.876,7.81,2.27,-8.59,0.00,14.24,22,13,5.5,14.21,14.16,-9.72,14.21,0.34,16.12,194,1.000,0.00,0.00,4,39.00,5.21,108,1.78,4.56,2715,11.25,10.11,0.00,8.94,0.000,9.8,45,0.00,0
146.955,7.81,2.27,-8.59,0.00,14.24,22,13,5.5,14.21,14.16,-9.72,14.21,0.34,16.12,194,1.000,0.00,0.00,4,38.50,5.24,108,1.78,4.54,2732,11.15,10.13,0.00,8.94,0.000,9.8,45,0.00,0
147.041,7.81,2.27,-8.59,0.00,14.24,22,13,5.5,14.21,14.16,-9.71,14.21,0.34,16.13,194,1.000,0.00,0.00,4,39.00,5.21,108,1.78,4.54,2712,11.27,10.13,0.00,8.94,0.000,9.8,45,0.00,0
147.129,7.03,2.27,-8.59,0.00,14.24,22,13,5.1,14.21,14.00,-9.69,14.21,0.34,16.04,194,1.000,0.00,0.00,4,39.00,5.20,108,1.78,4.54,2710,10.95,10.13,0.00,8.94,0.000,9.8,45,0.00,0
147.208,7.81,2.27,-8.59,0.00,14.24,22,13,5.5,14.21,13.92,-9.72,14.21,0.34,16.20,194,1.000,0.00,0.00,4,39.00,5.21,108,1.78,4.52,2712,11.12,10.09,0.00,8.94,0.000,9.8,45,0.00,0
147.292,7.81,2.27,-8.59,0.00,14.24,22,13,5.1,14.21,14.08,-9.76,14.21,0.34,16.12,194,1.000,0.00,0.00,4,39.00,5.21,108,1.78,4.56,2715,10.49,10.12,0.00,8.94,0.000,9.8,45,0.00,0
147.372,7.81,2.27,-8.59,0.00,14.24,22,13,5.1,14.21,14.00,-9.75,14.21,0.34,16.06,194,1.000,0.00,0.00,4,38.50,5.24,108,1.78,4.56,2729,10.07,10.12,0.00,8.94,0.000,9.8,45,0.00,0
147.456,7.81,2.27,-8.59,0.00,14.24,22,13,5.1,14.21,14.16,-9.73,14.21,0.34,16.05,194,1.000,0.00,0.00,4,38.50,5.21,108,1.78,4.52,2715,10.70,10.15,0.00,8.94,0.000,9.8,45,0.00,0
147.543,7.03,2.27,-8.59,0.00,14.13,22,13,5.1,14.21,13.92,-9.75,14.21,0.34,16.01,194,1.000,0.00,0.00,4,38.50,5.21,108,1.78,4.52,2716,10.47,10.14,0.00,8.94,0.000,9.8,45,0.00,0
147.626,7.03,2.27,-8.59,0.00,14.13,22,13,5.1,14.21,14.24,-9.75,14.21,0.34,16.01,194,1.000,0.00,0.00,4,38.50,5.21,108,1.78,4.51,2716,10.15,10.17,0.00,8.94,0.000,9.8,45,0.00,0
147.694,7.03,2.27,-7.03,0.00,14.13,22,13,5.1,14.21,14.00,-9.76,14.21,0.34,16.00,194,1.000,0.00,0.00,4,38.00,5.25,108,1.78,4.51,2734,10.13,10.17,0.00,8.94,0.000,9.8,45,0.00,0
147.774,7.03,2.27,-8.59,0.00,14.13,22,13,4.7,14.21,14.24,-9.76,14.21,0.34,15.97,194,1.000,0.00,0.00,4,38.00,5.25,108,1.78,4.52,2733,9.79,10.14,0.00,8.94,0.000,9.8,45,0.00,0
147.863,7.03,2.27,-8.59,0.00,14.13,22,13,4.3,14.21,14.16,-9.77,14.21,0.33,15.96,194,1.000,0.00,0.00,4,38.00,5.25,108,1.78,4.52,2735,9.36,10.15,0.00,8.94,0.000,9.8,45,0.00,0
147.938,6.25,2.27,-7.03,0.00,14.13,22,13,0.0,14.21,14.08,-9.81,14.21,0.33,15.97,194,1.000,0.00,0.00,4,38.00,5.25,108,1.76,4.49,2736,8.16,10.19,0.00,8.94,0.000,9.4,45,0.00,0
148.028,6.25,2.19,-7.03,0.00,14.13,22,5,0.0,14.21,13.52,-9.84,14.21,0.32,15.95,194,1.000,0.00,0.00,4,36.50,5.22,108,1.74,4.43,2720,6.96,10.24,0.00,0.00,0.000,9.4,45,0.00,0
148.113,4.69,2.19,-7.03,0.00,13.90,20,2,0.0,14.21,14.08,-9.98,14.22,0.31,15.93,194,1.000,0.00,0.00,4,35.00,0.00,108,1.72,4.31,2718,5.76,10.36,0.00,0.00,0.000,9.0,46,0.00,0
148.195,0.00,2.19,-7.03,0.00,13.90,17,2,0.0,14.21,14.24,-10.10,14.22,0.29,15.95,194,1.000,0.00,0.00,4,33.50,0.00,108,1.68,4.16,2692,4.65,10.50,0.00,0.00,0.000,8.6,46,0.00,0
148.269,0.00,2.19,-7.03,0.00,14.36,16,2,0.0,14.21,14.16,-10.20,14.22,0.28,15.80,194,1.000,0.00,0.00,4,31.50,0.00,108,1.66,4.16,2700,3.52,10.52,0.00,0.00,0.000,8.2,46,0.00,0
148.369,0.00,2.19,-7.03,0.00,15.16,14,2,0.0,14.21,14.08,-10.46,14.22,0.25,12.90,194,1.000,0.00,0.00,4,29.50,0.00,108,1.58,3.87,2737,2.21,10.80,0.00,0.00,0.000,7.1,46,0.00,0
148.465,0.00,2.19,-7.03,0.00,15.39,12,2,0.0,14.21,14.08,-10.57,14.22,0.22,12.62,192,1.000,0.00,0.00,4,28.50,0.00,108,1.54,3.75,2704,0.90,10.92,0.00,0.00,0.000,7.1,46,0.00,0
148.552,0.00,2.19,-7.03,0.00,14.70,10,2,0.0,14.21,14.16,-10.65,14.22,0.21,12.45,192,1.000,0.00,0.00,4,27.50,0.00,108,1.52,3.69,2733,0.00,10.98,0.00,0.00,0.000,6.3,46,0.00,0
148.641,0.00,2.19,-7.03,0.00,14.01,8,2,0.0,14.21,14.24,-10.72,14.22,0.19,14.76,192,1.000,0.00,0.00,4,27.00,0.00,108,1.50,3.56,2730,0.00,11.11,0.00,0.00,0.000,6.3,45,0.00,0
148.726,0.00,2.19,-7.03,0.00,14.36,7,2,0.0,14.21,14.08,-10.72,14.22,0.18,14.64,192,1.000,0.00,0.00,4,26.00,0.00,108,1.50,3.54,2716,0.00,11.14,0.00,0.00,0.000,6.3,45,0.00,0
148.814,0.00,2.19,-7.03,0.00,15.85,5,2,0.0,14.21,14.08,-10.67,14.22,0.18,12.19,192,1.000,0.00,0.00,4,25.00,0.00,108,1.50,3.58,2708,0.00,11.10,0.00,0.00,0.000,6.7,45,0.00,0
148.896,0.00,2.19,-7.03,0.00,17.69,5,2,0.0,14.21,14.16,-10.62,14.22,0.19,12.18,192,1.000,0.00,0.00,4,24.50,0.00,108,1.52,3.65,2723,0.00,11.03,0.00,0.00,0.000,6.7,45,0.00,0
148.978,0.00,2.19,-7.03,0.00,19.06,4,2,0.0,14.21,14.08,-10.57,14.22,0.19,12.14,192,1.000,0.00,0.00,4,24.00,0.00,108,1.52,3.67,2688,0.00,11.00,0.00,0.00,0.000,6.7,45,0.00,0
149.065,0.00,2.19,-7.03,0.00,20.44,4,2,0.0,14.21,14.16,-10.35,14.22,0.19,12.14,192,1.000,0.00,0.00,4,24.00,0.00,108,1.52,3.91,2728,0.00,10.76,0.00,0.00,0.000,6.7,45,0.00,0
149.147,0.00,2.19,-7.03,0.00,20.44,4,2,0.0,14.21,14.08,-10.26,14.22,0.19,12.14,192,1.000,0.00,0.00,4,24.00,0.00,108,1.52,4.04,2697,0.00,10.62,0.00,0.00,0.000,6.7,45,0.00,0
149.226,0.00,2.19,-7.03,0.00,20.44,5,2,0.0,14.21,14.08,-10.16,14.22,0.19,12.14,192,1.000,0.00,0.00,4,24.00,0.00,108,1.52,4.06,2717,0.00,10.60,0.00,0.00,0.000,6.7,45,0.00,0
149.313,0.00,2.19,-7.03,0.00,20.44,4,2,0.0,14.21,14.16,-10.14,14.22,0.20,14.54,192,1.000,0.00,0.00,4,24.00,0.00,108,1.52,4.14,2714,0.00,10.61,0.00,0.00,0.000,6.7,45,0.00,0
149.394,0.00,2.19,-7.03,0.00,20.44,4,2,0.0,14.21,14.16,-10.17,14.22,0.19,12.14,192,1.000,0.00,0.00,4,24.00,0.00,108,1.52,4.06,2691,0.00,10.61,0.00,0.00,0.000,6.7,45,0.00,0
149.483,0.00,2.19,-7.03,0.00,20.44,4,2,0.0,14.21,14.24,-10.21,14.22,0.19,12.14,192,1.000,0.00,0.00,4,24.00,0.00,108,1.52,4.12,2708,0.00,10.56,0.00,0.00,0.000,6.7,45,0.00,0
149.574,0.00,2.19,-7.03,0.00,20.44,4,2,0.0,14.21,14.16,-10.21,14.22,0.19,12.14,192,1.000,0.00,0.00,4,24.00,0.00,108,1.52,4.04,2704,0.00,10.62,0.00,0.00,0.000,6.7,45,0.00,0
149.658,0.00,2.19,-7.03,0.00,20.44,4,2,0.0,14.21,14.16,-10.21,14.22,0.19,12.14,192,1.000,0.00,0.00,4,24.00,0.00,108,1.52,4.06,2703,0.00,10.61,0.00,0.00,0.000,6.7,45,0.00,0
149.743,0.00,2.19,-7.03,0.00,20.44,4,2,0.0,14.21,14.08,-10.18,14.22,0.19,12.14,192,1.000,0.00,0.00,4,24.00,0.00,108,1.52,4.06,2682,0.00,10.56,0.00,0.00,0.000,6.7,45,0.00,0
149.831,0.00,2.19,-7.03,0.00,20.44,4,2,0.0,14.21,14.00,-10.21,14.22,0.19,12.14,192,1.000,0.00,0.00,4,24.00,0.00,108,1.52,4.08,2693,0.00,10.59,0.00,0.00,0.000,6.7,45,0.00,0
149.921,0.00,2.19,-7.03,0.00,20.44,4,2,0.0,14.21,14.08,-10.20,14.22,0.19,12.14,192,1.000,0.00,0.00,4,24.00,0.00,108,1.52,4.10,2689,0.00,10.56,0.00,0.00,0.000,6.3,45,0.00,0
150.010,0.00,2.19,-7.03,0.00,20.44,4,2,0.0,14.21,14.08,-10.18,14.22,0.20,12.14,192,1.000,0.00,0.00,4,24.00,0.00,108,1.52,4.10,2592,0.00,10.56,0.00,0.00,0.000,6.3,45,0.00,0
150.101,0.00,2.19,-7.03,0.00,20.44,0,2,0.0,14.21,14.24,-10.04,14.22,0.20,12.14,192,1.000,0.00,0.00,0,24.00,0.00,108,1.50,4.20,2459,0.00,10.46,0.00,0.00,0.000,6.3,45,0.00,0
150.188,0.00,2.19,-8.59,0.00,20.44,0,2,43.5,14.21,13.92,-2.89,14.22,0.45,12.14,192,1.000,0.00,0.00,5,31.00,8.99,108,2.76,4.49,2480,284.02,21.07,0.00,8.94,0.200,60.8,45,0.00,0
150.276,0.00,2.19,-8.59,0.00,20.44,10,3,0.0,14.21,14.08,-2.99,14.21,1.05,11.18,192,1.000,0.00,0.00,4,12.00,15.02,108,2.26,13.61,2934,0.00,9.47,0.00,8.94,0.420,14.1,45,0.00,0
150.356,0.00,2.19,-8.59,0.00,20.44,4,2,0.0,14.21,13.84,-7.41,14.20,0.63,14.64,192,1.000,0.00,0.00,3,19.00,8.68,108,1.72,7.73,3130,0.00,6.93,0.00,0.00,0.620,7.8,45,0.00,0
150.432,0.00,2.19,-7.03,0.00,20.44,1,2,0.0,14.21,13.92,-8.85,14.22,0.35,15.80,192,1.000,0.00,0.00,3,17.50,0.00,108,1.60,6.05,3198,0.00,8.61,0.00,0.00,0.840,7.8,45,0.00,0
150.523,0.00,2.19,-7.03,0.00,20.44,5,2,0.0,14.21,14.00,-9.31,14.22,0.24,13.95,192,1.000,0.00,0.00,3,16.00,0.00,108,1.62,5.16,3198,0.00,9.50,0.00,0.00,1.000,7.8,45,0.00,0
150.607,0.00,2.19,-7.03,0.00,20.44,8,2,0.0,14.21,14.08,-9.89,14.22,0.21,14.04,192,1.000,0.00,0.00,3,14.00,0.00,108,1.62,4.45,3282,0.00,10.21,0.00,0.00,1.000,7.5,45,0.00,0
150.696,0.00,2.19,-7.03,0.00,17.92,8,2,0.0,14.21,14.24,-10.56,14.13,0.19,12.09,192,1.000,0.00,0.00,3,11.50,0.00,108,1.62,3.93,3383,0.00,10.73,0.00,0.00,1.000,7.5,45,0.00,0
