Time (sec),AF Correction 1 (%),AF Correction 3 (%),AF Learning 1 (%),AF Learning 3 (%),AF Sens 1 Ratio (AFR),AVCS Exh Left (°),AVCS In Left (°),Accel Position (%),Baro Pressure (psi),Battery Volts (V),Boost (psi),CL Fuel Target (AFR),Calculated Load (g/rev),Comm Fuel Final (AFR),Coolant Temp (F),Dyn Adv Mult (DAM),Feedback Knock (°),Fine Knock Learn (°),Gear Position (gear),Ignition Timing (°),Inj Duty Cycle (%),Intake Temp (F),MAF Volts (V),Man Abs Press (psi),RPM (RPM),Req Torque (Nm),TD Boost Error (psi),TD Integral (%),TD Proportional (%),TGV Map Ratio (mult),Throttle Pos (%),Vehicle Speed (mph),Wastegate Duty (%),"AP Info:[AP3-SUB-004 v1.7.4.2-23702][2021 USDM WRX STI COBB Custom Features][Reflash: Stage1+SF 93 v400 Boost Select.ptm - Realtime: Stage1+SF 93 v400 Boost Select.ptm]"
14.977,0.78,-0.16,0.00,0.00,14.01,0,10,0.0,14.36,14.40,-7.50,14.10,0.54,13.98,79,1.000,0.00,0.00,0,2.00,4.79,59,1.82,6.88,1604,0.00,-2.76,0.00,0.00,0.000,10.2,0,0.00,0
15.125,0.78,-0.08,0.00,0.00,14.13,0,10,0.0,14.36,14.48,-7.45,14.09,0.54,13.95,79,1.000,0.00,0.00,0,2.50,4.78,59,1.82,6.90,1602,0.00,-2.81,0.00,0.00,0.000,10.2,0,0.00,0
15.271,0.78,-0.08,0.00,0.00,14.01,0,10,0.0,14.36,14.56,-7.48,14.08,0.54,13.98,79,1.000,0.00,0.00,0,2.50,4.80,59,1.80,6.85,1608,0.00,-2.76,0.00,0.00,0.000,10.2,0,0.00,0
15.422,0.78,-0.16,0.00,0.00,14.01,0,10,0.0,14.36,14.56,-7.50,14.09,0.54,13.96,79,1.000,0.00,0.00,0,2.50,4.79,59,1.80,6.85,1602,0.00,-2.74,0.00,0.00,0.000,10.2,0,0.00,0
15.564,0.78,-0.16,0.00,0.00,14.13,0,10,0.0,14.36,14.56,-7.50,14.10,0.53,13.95,79,1.000,0.00,0.00,0,2.00,4.82,59,1.82,6.85,1615,0.00,-2.75,0.00,0.00,0.000,10.2,0,0.00,0
15.713,0.78,-0.08,0.00,0.00,14.01,0,10,0.0,14.36,14.56,-7.55,14.10,0.53,13.98,79,1.000,0.00,0.00,0,1.50,4.52,59,1.80,6.81,1629,0.00,-2.70,0.00,0.00,0.000,10.2,0,0.00,0
15.862,0.78,-0.16,0.00,0.00,14.01,0,10,0.0,14.36,14.56,-7.60,14.09,0.53,13.98,79,1.000,0.00,0.00,0,3.00,4.48,59,1.80,6.77,1615,0.00,-2.66,0.00,0.00,0.000,9.8,0,0.00,0
16.008,0.78,-0.16,0.00,0.00,14.13,0,10,0.0,14.36,14.56,-7.60,14.11,0.53,13.96,79,1.000,0.00,0.00,0,3.00,4.48,59,1.80,6.79,1614,0.00,-2.64,0.00,0.00,0.000,9.8,0,0.00,0
16.156,0.78,-0.08,0.00,0.00,14.13,0,10,0.0,14.36,14.40,-7.56,14.11,0.53,13.99,81,1.000,0.00,0.00,0,3.50,4.47,59,1.80,6.73,1611,0.00,-2.61,0.00,0.00,0.000,9.8,0,0.00,0
16.307,0.78,-0.08,0.00,0.00,14.13,0,10,0.0,14.36,14.56,-7.59,14.09,0.52,13.97,81,1.000,0.00,0.00,0,3.00,4.49,59,1.80,6.73,1620,0.00,-2.60,0.00,0.00,0.000,9.8,0,0.00,0
16.452,0.78,-0.16,0.00,0.00,14.13,0,10,0.0,14.36,14.40,-7.61,14.11,0.52,13.99,81,1.000,0.00,0.00,0,3.00,4.51,59,1.80,6.71,1625,0.00,-2.57,0.00,0.00,0.000,9.8,0,0.00,0
16.602,0.78,-0.16,0.00,0.00,14.13,0,10,0.0,14.36,14.48,-7.64,14.11,0.52,14.00,81,1.000,0.00,0.00,0,4.00,4.47,59,1.80,6.67,1612,0.00,-2.53,0.00,0.00,0.000,9.8,0,0.00,0
16.753,0.78,-0.16,0.00,0.00,14.13,0,10,0.0,14.36,14.48,-7.64,14.10,0.52,13.96,81,1.000,0.00,0.00,0,3.50,4.49,59,1.80,6.69,1619,0.00,-2.50,0.00,0.00,0.000,9.8,0,0.00,0
16.907,0.78,-0.16,0.00,0.00,14.13,0,10,0.0,14.36,14.56,-7.65,14.10,0.52,13.94,81,1.000,0.00,0.00,0,4.00,4.47,59,1.80,6.71,1612,0.00,-2.51,0.00,0.00,0.000,9.8,0,0.00,0
17.050,0.78,-0.08,0.00,0.00,14.13,0,10,0.0,14.36,14.48,-7.67,14.11,0.52,13.98,81,1.000,0.00,0.00,0,3.50,4.49,59,1.80,6.63,1620,0.00,-2.51,0.00,0.00,0.000,9.8,0,0.00,0
17.201,0.78,-0.08,0.00,0.00,14.13,0,10,0.0,14.36,14.56,-7.70,14.10,0.51,13.98,81,1.000,0.00,0.00,0,3.50,4.51,59,1.78,6.63,1628,0.00,-2.46,0.00,0.00,0.000,9.8,0,0.00,0
17.350,0.78,-0.16,0.00,0.00,14.13,0,10,0.0,14.36,14.56,-7.72,14.11,0.51,13.97,81,1.000,0.00,0.00,0,4.50,4.48,59,1.78,6.61,1614,0.00,-2.43,0.00,0.00,0.000,9.8,0,0.00,0
17.488,0.78,-0.16,0.00,0.00,14.13,0,10,0.0,14.36,14.56,-7.73,14.11,0.51,13.98,81,1.000,0.00,0.00,0,4.50,4.48,59,1.80,6.59,1614,0.00,-2.42,0.00,0.00,0.000,9.8,0,0.00,0
17.639,0.78,-0.08,0.00,0.00,14.24,0,10,0.0,14.36,14.48,-7.73,14.11,0.51,13.96,81,1.000,0.00,0.00,0,5.00,4.45,59,1.78,6.59,1604,0.00,-2.39,0.00,0.00,0.000,9.8,0,0.00,0
17.784,0.78,0.00,0.00,0.00,14.13,0,10,0.0,14.36,14.40,-7.76,14.10,0.51,13.97,81,1.000,0.00,0.00,0,4.50,4.48,59,1.78,6.57,1616,0.00,-2.40,0.00,0.00,0.000,9.4,0,0.00,0
17.943,0.78,-0.16,0.00,0.00,14.24,0,10,0.0,14.36,14.48,-7.78,14.10,0.50,13.97,81,1.000,0.00,0.00,0,5.00,4.46,59,1.78,6.56,1608,0.00,-2.35,0.00,0.00,0.000,9.4,0,0.00,0
18.087,0.78,-0.16,0.00,0.00,14.24,0,10,0.0,14.36,14.48,-7.78,14.12,0.50,13.97,81,1.000,0.00,0.00,0,5.00,4.44,59,1.78,6.54,1600,0.00,-2.33,0.00,0.00,0.000,9.4,0,0.00,0
18.230,1.56,-0.08,0.00,0.00,14.24,0,10,0.0,14.36,14.56,-7.78,14.12,0.50,13.94,81,1.000,0.00,0.00,0,4.50,4.45,59,1.78,6.56,1604,0.00,-2.32,0.00,0.00,0.000,9.4,0,0.00,0
18.376,1.56,0.00,0.00,0.00,14.13,0,10,0.0,14.36,14.56,-7.83,14.10,0.49,14.01,81,1.000,0.00,0.00,0,4.50,4.46,59,1.78,6.52,1609,0.00,-2.28,0.00,0.00,0.000,9.4,0,0.00,0
18.527,1.56,-0.23,0.00,0.00,14.13,0,10,0.0,14.36,14.56,-7.87,14.13,0.49,14.05,81,1.000,0.00,0.00,0,5.00,4.46,59,1.78,6.46,1607,0.00,-2.22,0.00,0.00,0.000,9.4,0,0.00,0
18.679,1.56,-0.16,0.00,0.00,14.24,0,10,0.0,14.36,14.56,-7.87,14.13,0.49,14.00,82,1.000,0.00,0.00,0,5.00,4.46,59,1.78,6.48,1606,0.00,-2.19,0.00,0.00,0.000,9.4,0,0.00,0
18.825,1.56,-0.16,0.00,0.00,14.13,0,10,0.0,14.36,14.56,-7.88,14.13,0.49,14.02,82,1.000,0.00,0.00,0,4.50,4.49,59,1.78,6.44,1620,0.00,-2.21,0.00,0.00,0.000,9.4,0,0.00,0
18.978,1.56,-0.16,0.00,0.00,14.13,0,10,0.0,14.36,14.56,-7.91,14.12,0.49,14.05,82,1.000,0.00,0.00,0,5.50,4.45,59,1.78,6.40,1606,0.00,-2.16,0.00,0.00,0.000,9.4,0,0.00,0
19.126,1.56,-0.23,0.00,0.00,14.13,0,10,0.0,14.36,14.56,-7.94,14.14,0.49,14.01,82,1.000,0.00,0.00,0,5.00,4.46,59,1.78,6.40,1607,0.00,-2.13,0.00,0.00,0.000,9.4,0,0.00,0
19.270,1.56,-0.23,0.00,0.00,14.13,0,10,0.0,14.36,14.56,-7.93,14.15,0.49,14.05,82,1.000,0.00,0.00,0,4.50,4.47,59,1.78,6.40,1613,0.00,-2.14,0.00,0.00,0.000,9.4,0,0.00,0
19.422,1.56,-0.16,0.00,0.00,14.13,0,10,0.0,14.36,14.56,-7.95,14.14,0.48,14.07,82,1.000,0.00,0.00,0,5.00,4.17,59,1.76,6.38,1628,0.00,-2.09,0.00,0.00,0.000,9.4,0,0.00,0
19.565,1.56,-0.16,0.00,0.00,14.13,0,10,0.0,14.36,14.56,-7.98,14.13,0.48,14.07,82,1.000,0.00,0.00,0,6.50,4.11,59,1.78,6.36,1604,0.00,-2.05,0.00,0.00,0.000,9.4,0,0.00,0
19.710,1.56,-0.16,0.00,0.00,14.24,0,10,0.0,14.36,14.56,-7.96,14.14,0.48,13.94,82,1.000,0.00,0.00,0,6.50,4.44,59,1.76,6.42,1602,0.00,-2.11,0.00,0.00,0.000,9.4,0,0.00,0
19.855,1.56,0.00,0.00,0.00,14.24,0,10,0.0,14.36,14.56,-7.98,14.13,0.48,14.06,82,1.000,0.00,0.00,0,6.00,4.10,59,1.76,6.34,1601,0.00,-2.05,0.00,0.00,0.000,9.4,0,0.00,0
20.009,1.56,0.00,0.00,0.00,14.36,0,10,0.0,14.36,14.56,-7.99,14.11,0.48,14.05,82,1.000,0.00,0.00,0,5.00,4.11,59,1.76,6.34,1606,0.00,-2.03,0.00,0.00,0.000,9.4,0,0.00,0
20.160,2.34,-0.08,0.00,0.00,14.24,0,10,0.0,14.36,14.56,-7.99,14.13,0.48,14.07,82,1.000,0.00,0.00,0,5.00,4.13,59,1.76,6.34,1615,0.00,-2.02,0.00,0.00,0.000,9.4,0,0.00,0
20.304,2.34,-0.16,0.00,0.00,14.24,0,10,0.0,14.36,14.56,-8.02,14.12,0.48,14.11,82,1.000,0.00,0.00,0,5.50,4.12,59,1.76,6.30,1608,0.00,-1.96,0.00,0.00,0.000,9.4,0,0.00,0
20.460,2.34,-0.23,0.00,0.00,14.13,0,10,0.0,14.36,14.56,-8.02,14.15,0.47,14.09,82,1.000,0.00,0.00,0,5.00,4.15,59,1.76,6.30,1622,0.00,-1.97,0.00,0.00,0.000,9.4,0,0.00,0
20.595,2.34,-0.31,0.00,0.00,14.13,0,10,0.0,14.36,14.56,-8.06,14.17,0.47,14.14,82,1.000,0.00,0.00,0,5.50,4.14,59,1.76,6.28,1618,0.00,-1.93,0.00,0.00,0.000,9.4,0,0.00,0
20.748,2.34,-0.23,0.00,0.00,14.24,0,10,0.0,14.36,14.56,-8.07,14.17,0.47,14.16,82,1.000,0.00,0.00,0,6.00,4.13,59,1.76,6.25,1612,0.00,-1.91,0.00,0.00,0.000,9.4,0,0.00,0
20.901,2.34,-0.16,0.00,0.00,14.24,0,10,0.0,14.36,14.56,-8.07,14.16,0.47,14.15,82,1.000,0.00,0.00,0,5.50,4.14,59,1.76,6.25,1619,0.00,-1.90,0.00,0.00,0.000,9.4,0,0.00,0
21.041,2.34,-0.16,0.00,0.00,14.13,0,10,0.0,14.36,14.56,-8.10,14.15,0.47,14.14,82,1.000,0.00,0.00,0,6.50,4.15,59,1.76,6.25,1622,0.00,-1.87,0.00,0.00,0.000,9.4,0,0.00,0
21.190,2.34,-0.08,0.00,0.00,14.13,0,10,0.0,14.36,14.56,-8.12,14.15,0.47,14.17,84,1.000,0.00,0.00,0,6.00,4.13,59,1.76,6.21,1613,0.00,-1.86,0.00,0.00,0.000,9.4,0,0.00,0
21.339,2.34,-0.23,0.00,0.00,14.13,0,10,0.0,14.36,14.56,-8.15,14.16,0.47,14.17,84,1.000,0.00,0.00,0,6.50,4.11,59,1.76,6.19,1604,0.00,-1.81,0.00,0.00,0.000,9.0,0,0.00,0
21.487,2.34,-0.16,0.00,0.00,14.24,0,10,0.0,14.36,14.56,-8.12,14.16,0.47,14.05,84,1.000,0.00,0.00,0,6.50,4.12,59,1.76,6.23,1608,0.00,-1.82,0.00,0.00,0.000,9.0,0,0.00,0
21.639,2.34,-0.16,0.00,0.00,14.24,0,10,0.0,14.36,14.56,-8.12,14.16,0.46,14.06,84,1.000,0.00,0.00,0,6.50,4.11,59,1.74,6.21,1606,0.00,-1.83,0.00,0.00,0.000,9.0,0,0.00,0
21.786,2.34,-0.08,0.00,0.00,14.24,0,10,0.0,14.36,14.48,-8.15,14.15,0.46,14.18,84,1.000,0.00,0.00,0,7.00,4.12,59,1.76,6.19,1608,0.00,-1.78,0.00,0.00,0.000,9.0,0,0.00,0
21.934,2.34,-0.08,0.00,0.00,14.24,0,10,0.0,14.36,14.56,-8.16,14.16,0.46,14.19,84,1.000,0.00,0.00,0,7.50,4.10,59,1.74,6.17,1600,0.00,-1.78,0.00,0.00,0.000,9.0,0,0.00,0
22.085,3.12,-0.08,0.00,0.00,14.24,0,10,0.0,14.36,14.56,-8.18,14.15,0.46,14.20,84,1.000,0.00,0.00,0,6.50,4.14,59,1.74,6.15,1617,0.00,-1.76,0.00,0.00,0.000,9.0,0,0.00,0
22.230,3.12,0.00,0.00,0.00,14.24,0,10,0.0,14.36,14.56,-8.18,14.15,0.45,14.27,84,1.000,0.00,0.00,0,6.50,4.16,59,1.74,6.11,1624,0.00,-1.72,0.00,0.00,0.000,9.0,0,0.00,0
22.378,3.12,-0.16,0.00,0.00,14.24,0,10,0.0,14.36,14.48,-8.21,14.16,0.46,14.25,84,1.000,0.00,0.00,0,7.50,4.12,59,1.74,6.11,1608,0.00,-1.68,0.00,0.00,0.000,9.0,0,0.00,0
22.521,3.12,-0.23,0.00,0.00,14.36,0,10,0.0,14.36,14.56,-8.22,14.18,0.46,14.10,84,1.000,0.00,0.00,0,7.00,4.12,59,1.74,6.13,1611,0.00,-1.69,0.00,0.00,0.000,9.0,0,0.00,0
22.670,3.12,-0.08,0.00,0.00,14.24,0,10,0.0,14.36,14.48,-8.21,14.17,0.46,14.22,84,1.000,0.00,0.00,0,7.00,4.14,59,1.74,6.11,1616,0.00,-1.67,0.00,0.00,0.000,9.0,0,0.00,0
22.815,3.12,0.00,0.00,0.00,14.13,0,10,0.0,14.36,14.56,-8.23,14.15,0.45,14.25,84,1.000,0.00,0.00,0,6.50,4.15,59,1.74,6.09,1621,0.00,-1.63,0.00,0.00,0.000,9.0,0,0.00,0
22.964,3.12,-0.39,0.00,0.00,14.13,0,10,0.0,14.36,14.56,-8.24,14.19,0.45,14.27,84,1.000,0.00,0.00,0,7.00,4.15,59,1.74,6.09,1620,0.00,-1.61,0.00,0.00,0.000,9.0,0,0.00,0
23.121,3.12,-0.39,0.00,0.00,14.24,0,10,0.0,14.36,14.56,-8.27,14.22,0.45,14.30,84,1.000,0.00,0.00,0,7.50,4.14,59,1.74,6.05,1616,0.00,-1.58,0.00,0.00,0.000,9.0,0,0.00,0
23.267,3.12,-0.23,0.00,0.00,14.24,0,10,0.0,14.36,14.48,-8.28,14.19,0.45,14.30,84,1.000,0.00,0.00,0,7.50,4.13,59,1.74,6.05,1613,0.00,-1.58,0.00,0.00,0.000,9.0,0,0.00,0
23.418,3.91,-0.08,0.00,0.00,14.24,0,10,0.0,14.36,14.56,-8.27,14.17,0.45,14.19,84,1.000,0.00,0.00,0,8.00,4.11,59,1.74,6.05,1607,0.00,-1.57,0.00,0.00,0.000,9.0,0,0.00,0
23.559,3.91,-0.08,0.00,0.00,14.24,0,10,0.0,14.36,14.48,-8.28,14.17,0.45,14.20,86,1.000,0.00,0.00,0,8.00,4.12,59,1.74,6.05,1608,0.00,-1.58,0.00,0.00,0.000,9.0,0,0.00,0
23.703,3.91,-0.23,0.00,0.00,14.24,0,10,0.0,14.36,14.56,-8.28,14.17,0.45,14.32,86,1.000,0.00,0.00,0,7.00,4.15,59,1.74,6.01,1623,0.00,-1.54,0.00,0.00,0.000,9.0,0,0.00,0
23.859,3.91,-0.31,0.00,0.00,14.13,0,10,0.0,14.36,14.56,-8.32,14.20,0.44,14.36,86,1.000,0.00,0.00,0,7.50,4.16,59,1.74,6.01,1627,0.00,-1.52,0.00,0.00,0.000,9.0,0,0.00,0
24.003,3.91,-0.16,0.00,0.00,14.24,0,11,0.0,14.36,14.56,-8.33,14.19,0.44,14.36,86,1.000,0.00,0.00,0,8.50,4.13,59,1.72,5.99,1615,0.00,-1.51,0.00,0.00,0.000,9.0,0,0.00,0
24.154,3.91,-0.23,0.00,0.00,14.24,0,10,0.0,14.36,14.56,-8.35,14.19,0.44,14.38,86,1.000,0.00,0.00,0,8.50,4.13,59,1.74,5.98,1612,0.00,-1.46,0.00,0.00,0.000,8.6,0,0.00,0
24.306,3.91,0.00,0.00,0.00,14.24,0,10,0.0,14.36,14.56,-8.33,14.18,0.44,14.27,86,1.000,0.00,0.00,0,7.50,4.16,59,1.74,5.99,1626,0.00,-1.47,0.00,0.00,0.000,9.0,0,0.00,0
24.455,3.91,-0.08,0.00,0.00,14.24,0,10,0.0,14.36,14.56,-8.39,14.17,0.43,14.30,86,1.000,0.00,0.00,0,8.00,4.16,59,1.72,5.96,1624,0.00,-1.43,0.00,0.00,0.000,8.6,0,0.00,0
24.607,3.91,-0.08,0.00,0.00,14.24,0,10,0.0,14.36,14.56,-8.40,14.18,0.43,14.45,86,1.000,0.00,0.00,0,9.00,4.15,59,1.72,5.92,1620,0.00,-1.38,0.00,0.00,0.000,8.6,0,0.00,0
24.740,3.91,-0.23,0.00,0.00,14.24,0,11,0.0,14.36,14.56,-8.42,14.19,0.43,14.44,86,1.000,0.00,0.00,0,10.00,4.13,59,1.72,5.92,1612,0.00,-1.38,0.00,0.00,0.000,8.6,0,0.00,0
24.891,3.91,-0.23,0.00,0.00,14.36,0,11,0.0,14.36,14.56,-8.40,14.20,0.44,14.30,86,1.000,0.00,0.00,0,9.00,4.14,59,1.72,5.96,1618,0.00,-1.39,0.00,0.00,0.000,8.6,0,0.00,0
25.035,4.69,0.00,0.00,0.00,14.36,0,10,0.0,14.36,14.56,-8.41,14.18,0.43,14.32,86,1.000,0.00,0.00,0,10.00,4.11,59,1.72,5.92,1606,0.00,-1.38,0.00,0.00,0.000,8.6,0,0.00,0
25.185,4.69,0.08,0.00,0.00,14.24,0,10,0.0,14.36,14.56,-8.41,14.17,0.43,14.32,86,1.000,0.00,0.00,0,9.50,4.13,59,1.72,5.92,1612,0.00,-1.37,0.00,0.00,0.000,8.6,0,0.00,0
25.334,4.69,-0.31,0.00,0.00,14.24,0,11,0.0,14.36,14.56,-8.41,14.20,0.43,14.34,86,1.000,0.00,0.00,0,10.00,4.15,59,1.72,5.92,1620,0.00,-1.38,0.00,0.00,0.000,8.6,0,0.00,0
25.482,4.69,-0.31,0.00,0.00,14.24,0,10,0.0,14.36,14.56,-8.44,14.22,0.43,14.35,86,1.000,0.00,0.00,0,9.50,4.14,59,1.72,5.90,1616,0.00,-1.36,0.00,0.00,0.000,8.6,0,0.00,0
25.626,4.69,-0.23,0.00,0.00,14.24,0,10,0.0,14.36,14.56,-8.45,14.22,0.43,14.47,86,1.000,0.00,0.00,0,10.00,3.80,59,1.72,5.86,1617,0.00,-1.31,0.00,0.00,0.000,8.6,0,0.00,0
25.776,4.69,-0.08,0.00,0.00,14.24,0,11,0.0,14.36,14.56,-8.47,14.19,0.43,14.36,86,1.000,0.00,0.00,0,10.50,4.11,59,1.72,5.92,1606,0.00,-1.28,0.00,0.00,0.000,8.6,0,0.00,0
25.927,4.69,-0.16,0.00,0.00,14.36,0,10,0.0,14.36,14.56,-8.45,14.19,0.43,14.36,86,1.000,0.00,0.00,0,10.00,4.11,59,1.72,5.88,1605,0.00,-1.33,0.00,0.00,0.000,8.6,0,0.00,0
26.079,5.47,-0.23,0.00,0.00,14.36,0,10,0.0,14.36,14.56,-8.47,14.21,0.43,14.37,86,1.000,0.00,0.00,0,10.00,4.11,59,1.72,5.86,1604,0.00,-1.29,0.00,0.00,0.000,8.6,0,0.00,0
26.229,5.47,0.00,0.00,0.00,14.36,0,11,0.0,14.36,14.56,-8.46,14.18,0.42,14.38,86,1.000,0.00,0.00,0,10.00,4.12,59,1.72,5.86,1609,0.00,-1.29,0.00,0.00,0.000,8.6,0,0.00,0
26.367,5.47,-0.23,0.00,0.00,14.24,0,10,0.0,14.36,14.56,-8.49,14.20,0.42,14.40,88,1.000,0.00,0.00,0,10.00,3.79,59,1.72,5.86,1614,0.00,-1.26,0.00,0.00,0.000,8.6,0,0.00,0
26.517,5.47,-0.23,0.00,0.00,14.24,0,10,0.0,14.36,14.48,-8.47,14.21,0.42,14.52,88,1.000,0.00,0.00,0,9.50,3.80,59,1.72,5.82,1618,0.00,-1.26,0.00,0.00,0.000,8.6,0,0.00,0
26.664,5.47,-0.23,0.00,0.00,14.36,0,10,0.0,14.36,14.56,-8.52,14.22,0.42,14.41,88,1.000,0.00,0.00,0,10.00,3.77,59,1.70,5.80,1608,0.00,-1.21,0.00,0.00,0.000,8.6,0,0.00,0
26.813,5.47,-0.23,0.00,0.00,14.24,0,10,0.0,14.36,14.56,-8.52,14.24,0.42,14.41,88,1.000,0.00,0.00,0,9.50,3.80,59,1.70,5.80,1620,0.00,-1.20,0.00,0.00,0.000,8.6,0,0.00,0
26.960,5.47,0.00,0.00,0.00,14.24,0,11,0.0,14.36,14.56,-8.52,14.19,0.41,14.56,88,1.000,0.00,0.00,0,9.50,3.82,59,1.72,5.76,1628,0.00,-1.17,0.00,0.00,0.000,8.6,0,0.00,0
27.107,5.47,-0.39,0.00,0.00,14.24,0,10,0.0,14.36,14.56,-8.58,14.22,0.41,14.59,88,1.000,0.00,0.00,0,11.00,3.76,59,1.70,5.76,1602,0.00,-1.13,0.00,0.00,0.000,8.6,0,0.00,0
27.257,5.47,-0.39,0.00,0.00,14.36,0,10,0.0,14.36,14.56,-8.52,14.25,0.42,14.45,88,1.000,0.00,0.00,0,11.00,3.76,59,1.70,5.80,1601,0.00,-1.14,0.00,0.00,0.000,8.6,0,0.00,0
27.406,6.25,-0.16,0.00,0.00,14.36,0,10,0.0,14.36,14.48,-8.56,14.24,0.41,14.45,88,1.000,0.00,0.00,0,10.50,3.78,59,1.70,5.76,1610,0.00,-1.12,0.00,0.00,0.000,8.6,0,0.00,0
27.552,6.25,0.47,0.00,0.00,14.24,0,11,0.0,14.36,14.56,-8.56,14.19,0.41,14.47,88,1.000,0.00,0.00,0,10.00,3.81,59,1.70,5.78,1624,0.00,-1.12,0.00,0.00,0.000,8.6,0,0.00,0
27.706,6.25,-0.31,0.00,0.00,14.36,0,10,0.0,14.36,14.56,-8.61,14.22,0.41,14.47,88,1.000,0.00,0.00,0,10.50,3.79,59,1.70,5.74,1614,0.00,-1.08,0.00,0.00,0.000,8.6,0,0.00,0
27.846,6.25,-0.31,0.00,0.00,14.24,0,10,0.0,14.36,14.56,-8.59,14.24,0.41,14.57,88,1.000,0.00,0.00,0,11.00,3.77,59,1.70,5.72,1608,0.00,-1.07,0.00,0.00,0.000,8.6,0,0.00,0
28.000,6.25,-0.23,0.00,0.00,14.24,0,10,0.0,14.36,14.48,-8.58,14.24,0.41,14.47,88,1.000,0.00,0.00,0,12.00,3.73,59,1.70,5.72,1590,0.00,-1.06,0.00,0.00,0.000,8.6,0,0.00,0
28.146,6.25,-0.31,0.00,0.00,14.36,0,10,0.0,14.36,14.48,-8.58,14.25,0.42,14.45,88,1.000,0.00,0.00,0,11.50,3.76,59,1.70,5.76,1600,0.00,-1.09,0.00,0.00,0.000,8.6,0,0.00,0
28.292,6.25,-0.16,0.00,0.00,14.36,0,10,0.0,14.36,14.48,-8.58,14.24,0.42,14.46,88,1.000,0.00,0.00,0,11.00,3.75,59,1.70,5.72,1600,0.00,-1.06,0.00,0.00,0.000,8.6,0,0.00,0
28.438,6.25,0.00,0.00,0.00,14.24,0,11,0.0,14.36,14.48,-8.62,14.21,0.41,14.48,88,1.000,0.00,0.00,0,11.00,3.79,59,1.70,5.70,1615,0.00,-1.02,0.00,0.00,0.000,8.6,0,0.00,0
28.594,6.25,-0.31,0.00,0.00,14.13,0,11,0.0,14.36,14.48,-8.63,14.24,0.41,14.51,88,1.000,0.00,0.00,0,11.00,3.78,59,1.70,5.70,1611,0.00,-1.00,0.00,0.00,0.000,8.2,0,0.00,0
28.747,6.25,-0.47,0.00,0.00,14.24,0,11,0.0,14.36,14.48,-8.67,14.27,0.41,14.63,88,1.000,0.00,0.00,0,11.00,3.80,59,1.70,5.67,1619,0.00,-0.96,0.00,0.00,0.000,8.2,0,0.00,0
28.900,6.25,-0.31,0.00,0.00,14.24,0,11,0.0,14.36,14.48,-8.67,14.27,0.41,14.52,90,1.000,0.00,0.00,0,11.50,3.76,59,1.70,5.67,1604,0.00,-0.94,0.00,0.00,0.000,8.2,0,0.00,0
29.049,6.25,-0.16,0.00,0.00,14.24,0,11,0.0,14.36,14.48,-8.62,14.23,0.41,14.54,90,1.000,0.00,0.00,0,11.50,3.78,59,1.70,5.70,1612,0.00,-0.95,0.00,0.00,0.000,8.2,0,0.00,0
29.192,6.25,-0.16,0.00,0.00,14.24,0,11,0.0,14.36,14.40,-8.67,14.23,0.41,14.53,90,1.000,0.00,0.00,0,11.50,3.78,59,1.70,5.65,1610,0.00,-0.97,0.00,0.00,0.000,8.2,0,0.00,0
29.333,6.25,-0.16,0.00,0.00,14.36,0,11,0.0,14.36,14.40,-8.66,14.24,0.41,14.53,90,1.000,0.00,0.00,0,11.50,3.78,59,1.70,5.67,1610,0.00,-0.93,0.00,0.00,0.000,8.2,0,0.00,0
29.481,6.25,0.00,0.00,0.00,14.36,0,11,0.0,14.36,14.40,-8.68,14.22,0.40,14.55,90,1.000,0.00,0.00,0,11.50,3.79,59,1.68,5.65,1615,0.00,-0.90,0.00,0.00,0.000,8.2,0,0.00,0
29.627,7.03,-0.08,0.00,0.00,14.24,0,11,0.0,14.36,14.48,-8.72,14.22,0.40,14.56,90,1.000,0.00,0.00,0,11.50,3.78,59,1.68,5.61,1612,0.00,-0.89,0.00,0.00,0.000,8.2,0,0.00,0
29.781,7.03,-0.16,0.00,0.00,14.24,0,10,0.0,14.36,14.40,-8.73,14.22,0.40,14.67,90,1.000,0.00,0.00,0,11.50,3.79,59,1.68,5.59,1614,0.00,-0.84,0.00,0.00,0.000,8.2,0,0.00,0
29.925,7.03,-0.23,0.00,0.00,14.24,0,11,0.0,14.36,14.48,-8.75,14.26,0.40,14.67,90,1.000,0.00,0.00,0,12.00,3.77,59,1.68,5.59,1607,0.00,-0.83,0.00,0.00,0.000,8.2,0,0.00,0
30.072,7.03,-0.23,0.00,0.00,14.24,0,11,0.0,14.36,14.48,-8.75,14.25,0.40,14.56,90,1.000,0.00,0.00,0,12.00,3.77,59,1.68,5.57,1606,0.00,-0.83,0.00,0.00,0.000,8.2,0,0.00,0
30.214,7.03,-0.23,0.00,0.00,14.24,0,10,0.0,14.36,14.56,-8.75,14.24,0.40,14.67,90,1.000,0.00,0.00,0,12.50,3.78,59,1.68,5.57,1611,0.00,-0.79,0.00,0.00,0.000,8.2,0,0.00,0
30.364,7.03,-0.23,0.00,0.00,14.24,0,11,0.0,14.36,14.56,-8.75,14.25,0.40,14.56,90,1.000,0.00,0.00,0,12.50,3.80,59,1.68,5.59,1618,0.00,-0.78,0.00,0.00,0.000,8.2,0,0.00,0
