Time (sec),AF Correction 1 (%),AF Correction 3 (%),AF Learning 1 (%),AF Learning 3 (%),AF Sens 1 Ratio (AFR),AVCS Exh Left (°),AVCS In Left (°),Accel Position (%),Baro Pressure (psi),Battery Volts (V),Boost (psi),CL Fuel Target (AFR),Calculated Load (g/rev),Comm Fuel Final (AFR),Coolant Temp (F),Dyn Adv Mult (DAM),Feedback Knock (°),Fine Knock Learn (°),Gear Position (gear),Ignition Timing (°),Inj Duty Cycle (%),Intake Temp (F),MAF Volts (V),Man Abs Press (psi),RPM (RPM),Req Torque (Nm),TD Boost Error (psi),TD Integral (%),TD Proportional (%),TGV Map Ratio (mult),Throttle Pos (%),Vehicle Speed (mph),Wastegate Duty (%),"AP Info:[AP3-SUB-004 v1.7.4.2-23702][2021 USDM WRX STI COBB Custom Features][Reflash: Stage1+SF 93 v400 Boost Select.ptm - Realtime: Stage1+SF 93 v400 Boost Select.ptm]"
554.008,12.50,2.50,-0.78,0.00,14.13,24,13,7.5,14.36,14.08,-8.16,14.17,0.50,14.54,180,1.000,0.00,0.00,5,46.00,8.14,59,2.02,6.15,2724,30.95,3.45,0.00,0.00,0.000,12.2,53,0.00,0
554.148,10.16,2.42,-0.78,0.00,13.78,24,13,7.5,14.36,14.16,-8.19,14.17,0.50,14.81,180,1.000,0.00,0.00,5,46.00,7.57,59,2.02,6.19,2731,34.40,3.38,0.00,0.00,0.000,12.5,53,0.00,0
554.298,10.16,2.50,-0.78,0.00,14.01,24,13,7.5,14.36,14.00,-7.97,14.18,0.52,14.91,180,1.000,0.00,0.00,5,46.50,7.50,59,2.00,6.32,2706,30.77,3.21,0.00,0.00,0.000,12.2,53,0.00,0
554.450,8.59,2.50,-0.78,0.00,13.90,24,13,7.5,14.36,14.24,-8.07,14.17,0.50,15.02,180,1.000,0.00,0.00,5,46.00,7.51,59,2.00,6.21,2708,30.95,3.29,0.00,0.00,0.000,12.2,53,0.00,0
554.601,9.38,2.50,-0.78,0.00,14.13,25,13,7.5,14.36,14.24,-8.08,14.17,0.49,14.82,180,1.000,0.00,0.00,5,45.50,7.56,59,2.00,6.19,2726,30.93,3.31,0.00,0.00,0.000,12.5,53,0.00,0
554.747,9.38,2.50,-0.78,0.00,14.24,24,13,7.5,14.36,14.08,-8.18,14.17,0.50,14.63,180,1.000,0.00,0.00,5,46.00,7.54,59,2.02,6.15,2720,30.78,3.33,0.00,0.00,0.000,12.2,53,0.00,0
554.888,9.38,2.50,-0.78,0.00,14.24,25,13,7.5,14.36,14.24,-8.18,14.17,0.49,14.59,180,1.000,0.00,0.00,5,45.50,7.51,59,2.02,6.09,2707,30.97,3.37,0.00,0.00,0.000,12.2,53,0.00,0
555.041,10.16,2.50,-0.78,0.00,14.24,25,13,7.5,14.36,14.08,-8.20,14.17,0.49,14.54,180,1.000,0.00,0.00,5,45.50,7.55,59,2.02,6.09,2721,30.94,3.43,0.00,0.00,0.000,12.2,53,0.00,0
555.194,3.12,2.58,-0.78,0.00,14.24,24,13,7.5,14.36,14.24,-8.18,14.17,0.50,14.54,180,1.000,0.00,0.00,5,46.50,7.55,59,2.02,6.15,2723,34.45,3.45,0.00,0.00,0.000,12.5,53,0.00,0
555.335,3.12,2.58,-0.78,0.00,14.70,25,13,7.5,14.36,14.16,-8.08,14.17,0.50,14.54,180,1.000,0.00,0.00,5,46.00,7.49,59,2.00,6.19,2700,30.98,3.26,0.00,0.00,0.000,12.2,53,0.00,0
